product_name,sales,quantity,profit,Cluster,PC1,PC2
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,1,19.16,0,-0.7605415337995651,0.14649093974439964
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,7,40.595800000000004,0,-0.43071467949799663,-0.0816811444705016
"Computer Room Manger, 14""",636.6080000000001,7,95.49119999999999,0,-0.3266936960757678,-0.025559929434656722
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,4,54.6816,0,-0.5183998594298983,0.043705816140952675
Contemporary Borderless Frame,36.162,2,5.4243,0,-0.7632614384875338,0.10234351957499704
Contemporary Wood/Metal Frame,193.92,4,29.087999999999997,0,-0.6184662622990031,0.0415215911279193
"Contico 72""H Heavy-Duty Storage System",598.308,5,59.8308,0,-0.45851995422904707,0.006395441635372375
"Contract Clock, 14"", Brown",272.552,4,40.8828,0,-0.5900055463297498,0.050738099136128194
Convenience Packs of Business Envelopes,58.644,6,5.864400000000001,0,-0.5827010629613018,-0.05784884103371901
Crate-A-Files,176.58,7,17.658,0,-0.5021333020848399,-0.09213193239573596
"Crayola Anti Dust Chalk, 12/Pack",59.696,7,5.9696,0,-0.5385260436836008,-0.0974573336803103
Crayola Colored Pencils,120.704,11,12.070400000000001,0,-0.3441408452318986,-0.2533034154798114
Cubify CubeX 3D Printer Double Head Print,11099.963,55,2774.99075,1,6.688283337257669,0.8879560211832499
Cubify CubeX 3D Printer Triple Head Print,7999.98,40,1999.995,1,4.5948784574360655,0.6752285510828571
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,6,16.335,0,-0.5706994625303466,-0.04349907969473237
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,5,29.877,0,-0.5894601479671552,0.010268601155642655
DAX Black Cherry Wood-Tone Poster Frame,455.456,8,68.3184,0,-0.34841387726374057,-0.08644929677502548
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",127.032,5,19.0548,0,-0.5988287869411578,-0.005974818243048001
DAX Clear Channel Poster Frame,119.55600000000001,3,17.9334,0,-0.6892296539770362,0.07246176144639484
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,5,43.718399999999995,0,-0.5393158054256358,0.013297426043524184
"DAX Copper Panel Document Frame, 5 x 7 Size",120.768,4,18.1152,0,-0.6449435017763513,0.0329473974940743
DAX Cubicle Frames - 8x10,125.786,5,18.8679,0,-0.5992797744792808,-0.006120862715759183
"DAX Cubicle Frames, 8-1/2 x 11",145.69,4,21.8535,0,-0.6359230271173608,0.03586852136960316
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,5,29.4372,0,-0.5737761758346382,0.0021380342635166044
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,5,24.287999999999997,0,-0.586201135873713,-0.0018855730071339477
DAX Natural Wood-Tone Poster Frame,513.712,5,77.0568,0,-0.45887063185174226,0.03934819677137635
DAX Solid Wood Frames,113.332,3,16.9998,0,-0.6914824199780617,0.0717322423467523
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,8,32.4216,0,-0.43503244044455736,-0.11449921238775934
DAX Two-Tone Silver Metal Document Frame,234.784,6,35.2176,0,-0.5159806665930995,-0.033001559303993795
"DAX Value U-Channel Document Frames, Easel Back",161.028,9,24.1542,0,-0.4111341101117646,-0.16061581796036667
DAX Wood Document Frame,477.80400000000003,9,71.6706,0,-0.2964775865351516,-0.12348629638125914
DAX Wood Document Frame.,159.268,4,23.8902,0,-0.6310084935759206,0.037460007605937706
DIXON Oriole Pencils,44.891999999999996,6,4.4892,0,-0.5869828550155277,-0.058475401713242885
DIXON Ticonderoga Erasable Checking Pencils,94.86,7,9.486,0,-0.5275774590562881,-0.09585521182641436
DMI Arturo Collection Mission-style Design Wood Chair,4619.987999999999,24,692.9982,0,1.8604907889065134,-0.23282455691892207
DMI Eclipse Executive Suite Bookcases,11046.609,55,1656.99135,1,5.545866707334315,-0.708905238854088
DXL Angle-View Binders with Locking Rings by Samsill,215.109,10,21.510900000000003,0,-0.3585945858504765,-0.20934576614435244
"DXL Angle-View Binders with Locking Rings, Black",124.592,4,12.459200000000001,0,-0.6498625825467941,0.024468690170091657
DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,7,335.97900000000004,0,0.06529395828738116,0.24992519563237314
"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,4,87.1758,0,-0.47830107280203843,0.08691165063543414
Dana Halogen Swing-Arm Architect Lamp,1114.384,8,167.15759999999997,0,-0.10991603093923864,-0.00921591610515741
Dana Swing-Arm Lamps,108.936,7,16.340400000000002,0,-0.5176836609364849,-0.08740870873198604
"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,5,76.3092,0,-0.46067458200423433,0.038764018880531534
Dax Clear Box Frame,96.03,6,14.404500000000002,0,-0.5662024361474512,-0.049265006147149425
Decoflex Hanging Personal Folder File,46.26,1,4.626,0,-0.8057942721039003,0.13986904262674418
"Decoflex Hanging Personal Folder File, Blue",518.112,9,51.8112,0,-0.3080997183446033,-0.155884095239135
Deflect-O Glasstique Clear Desk Accessories,124.74,3,18.711,0,-0.6873533141715549,0.07306938146769094
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,9,252.816,0,0.14062416835147667,0.01806150686679959
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,6,101.0805,0,-0.3570542507309108,0.018463997152568527
"Deflect-o EconoMat Nonstudded, No Bevel Mat",619.8,3,92.97,0,-0.5081672061272648,0.13109568697364135
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,9,167.34599999999998,0,-0.06561395301489606,-0.04872512278877866
Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,9,236.9058,0,0.10223303978515788,0.005629207403289821
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,9,243.4872,0,0.11811388185793954,0.010771941981682485
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,4,65.655,0,-0.5302305142704066,0.07009520393493376
Dell Slim USB Multimedia Keyboard,125.0,2,31.25,0,-0.7184590548112385,0.1306685869881943
Deluxe Chalkboard Eraser Cleaner,182.49,5,18.249000000000002,0,-0.5879881194707703,-0.012549817864209535
Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,7,50.424,0,-0.40011381513838,-0.07720327676362522
Deluxe Rollaway Locking File with Drawer,5572.792,27,557.2792000000001,0,2.054968651219213,-0.6394013038792195
Design Ebony Sketching Pencil,13.622,3,1.3622,0,-0.7282614251968351,0.05906916239987792
Desktop 3-Pocket Hot File,259.68,2,25.968,0,-0.6954968259085234,0.10993633811199713
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,3,116.98,0,-0.5157952998975174,0.18034594846748148
Digium D40 VoIP phone,3044.164,15,761.041,0,1.2035083145037275,0.37560390646251396
Disposable Triple-Filter Dust Bags,30.59,3,3.059,0,-0.7229783065540116,0.059842248613531275
"Dixon My First Ticonderoga Pencil, #2",95.94,4,9.594,0,-0.6587836053753052,0.02316326429823901
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,7,11.076,0,-0.5226268705119167,-0.09513078521178166
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,7,22.9572,0,-0.48563383113242947,-0.08971754150500529
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,2,43.129000000000005,0,-0.6420647189840224,0.11775513379357722
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,2,7.534800000000001,0,-0.7528900263840616,0.10153791001586632
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,3,2.3332000000000006,0,-0.7252381412492975,0.059511563810449204
Dixon Ticonderoga Pencils,28.608,2,2.8608,0,-0.7674428885578927,0.09940836913737991
Document Clip Frames,45.036,2,6.7554,0,-0.7600495095844008,0.10338364690311853
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,15,332.2878,0,0.8282707944505415,-0.26603350662651776
"Dual Level, Single-Width Filing Carts",5489.124,27,548.9124,0,2.0289179693116366,-0.643213336960546
Durable Pressboard Binders,37.239999999999995,2,3.724,0,-0.7647552482865082,0.09980165533470758
Easy-staple paper,2414.156,44,241.4156,0,1.81690979510576,-1.4574724480482
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,10,109.85040000000001,0,-0.08354268854513586,-0.1690970334881586
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,7,13.987200000000001,0,-0.5135626231091658,-0.09380440108566919
EcoTones Memo Sheets,52.8,3,5.28,0,-0.7160630504803961,0.06085416780290186
Economy #2 Pencils,34.58,4,3.458,0,-0.6778885181477974,0.02036761542566895
Economy Binders,26.624000000000002,3,2.6624000000000003,0,-0.7242131514701737,0.05966155201267378
Economy Rollaway Files,3138.8,16,313.88,0,0.8148041497521753,-0.31407678538423844
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,6,150.4404,0,-0.23794938297810841,0.05703403764790466
Eldon 100 Class Desk Accessories,36.396,4,5.4594,0,-0.6754818007863962,0.023058100341914894
Eldon 200 Class Desk Accessories,120.576,6,18.0864,0,-0.5573180540360807,-0.04638795347686895
"Eldon 200 Class Desk Accessories, Black",75.36,2,11.304,0,-0.7490737903981708,0.10693794272213526
"Eldon 200 Class Desk Accessories, Burgundy",135.648,5,20.3472,0,-0.5957102406903809,-0.00496493126320855
"Eldon 200 Class Desk Accessories, Smoke",138.16,4,20.724,0,-0.638648497552406,0.03498592515811399
"Eldon 300 Class Desk Accessories, Black",29.7,2,4.455,0,-0.7656003481756164,0.10158610434011757
"Eldon 400 Class Desk Accessories, Black Carbon",145.25,5,21.7875,0,-0.592234813450367,-0.0038394745802446824
Eldon 500 Class Desk Accessories,137.598,5,20.6397,0,-0.5950044415737358,-0.004736370491309042
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,5,84.4545,0,-0.44102006732112314,0.04512879171934726
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,3,56.91,0,-0.5951795690203431,0.10291824617125285
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.944,8,214.79160000000002,0,0.005024260077092204,0.028005498625319005
"Eldon Base for stackable storage shelf, platinum",872.256,7,87.2256,0,-0.28552917402231953,-0.06043594437301649
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,4,51.614999999999995,0,-0.5641088718693756,0.05912428688375416
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.128,7,195.61919999999998,0,-0.08508599025884772,0.05268052515939657
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.9360000000001,5,180.1404,0,-0.2101310974223212,0.1198981700574857
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,6,81.9288,0,-0.403267081302718,0.0034987754938024564
Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,1,18.6615,0,-0.7751676989061274,0.15234354847815645
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,2,14.720400000000001,0,-0.740830056715755,0.10960753253792228
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,5,54.2808,0,-0.5138288564011807,0.021550931332796175
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,4,16.212,0,-0.6495359013619892,0.031460228738247754
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",167.552,5,25.132799999999996,0,-0.5841626432455358,-0.0012254426136270402
Eldon Expressions Mahogany Wood Desk Collection,93.6,2,14.04,0,-0.7424718540455513,0.10907586501928822
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,5,23.356199999999998,0,-0.5884495584955591,-0.0026136855789493734
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,3,18.1944,0,-0.6885998639960297,0.07266570798132062
"Eldon Expressions Wood Desk Accessories, Oak",175.644,11,26.346600000000002,0,-0.31814893246417003,-0.23821551359270024
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,5,24.081,0,-0.5867006244793389,-0.002047323707247502
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.7,5,22.455000000000002,0,-0.5906241436713562,-0.003317887177704574
Eldon File Chest Portable File,79.4,1,7.940000000000001,0,-0.7954758756032422,0.14137894816189692
Eldon Fold 'N Roll Cart System,301.968,5,30.196800000000003,0,-0.5507877158164057,-0.007106230250178777
Eldon Gobal File Keepers,348.22,6,34.822,0,-0.49253932533080647,-0.04465534660863173
Eldon Image Series Black Desk Accessories,48.852,5,7.3278,0,-0.6271259022946555,-0.01513834703643705
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,8,16.678199999999997,0,-0.47302108254025577,-0.12680117360596024
"Eldon Image Series Desk Accessories, Ebony",180.31,5,27.046499999999998,0,-0.5795449072813516,0.00026993088785749286
"Eldon ImÃ ge Series Desk Accessories, Clear",53.46,3,8.019,0,-0.7131529864969235,0.06471460617486957
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,6,70.95,0,-0.38005199015404695,-0.028194915958662355
Eldon Pizzaz Desk Accessories,37.464,4,5.6196,0,-0.6750952400394336,0.023183281318524485
Eldon Portable Mobile Manager,899.304,9,89.9304,0,-0.18941262724988647,-0.13851644554824946
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.058,7,61.4058,0,-0.3659211275430485,-0.07219981248905058
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,6,116.34179999999999,0,-0.3202289103587495,0.03038924333441802
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,3,5.9532,0,-0.7181377380017633,0.06310038107199727
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,5,5.0634,0,-0.6325898733022841,-0.016907759042896514
Eldon Shelf Savers Cubes and Bins,300.14,8,30.014000000000003,0,-0.419814465109413,-0.12615878631871552
Eldon Simplefile Box Office,345.832,8,34.583200000000005,0,-0.4055879058786322,-0.12407699381080363
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,6,5.0768,0,-0.585153316758501,-0.05820768279578488
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,5,23.307,0,-0.5885682775264615,-0.002652130672889451
Eldon Wave Desk Accessories,266.73,14,40.0095,0,-0.15363810009256565,-0.34650853390985786
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,155.44,4,23.316,0,-0.6323940315341349,0.03701132522910099
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,14,429.57,0,0.7863668803513892,-0.042104265254869246
Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,3,69.5694,0,-0.5646325832519394,0.11281035637906643
Electrix Halogen Magnifier Lamp,2292.74,13,343.911,0,0.5358252332676141,-0.06938215706943514
"Electrix Incandescent Magnifying Lamp, Black",117.28,2,17.592,0,-0.733900919131624,0.11185141326471489
"Elite 5"" Scissors",179.14,7,17.914,0,-0.5013362261934191,-0.09201529515463783
Embossed Ink Jet Note Cards,284.382,4,28.438200000000002,0,-0.6001107244647126,0.031748949840039085
Enermax Acrylux Wireless Keyboard,2450.16,13,612.54,0,0.840712742907815,0.3001732983283281
Enermax Aurora Lite Keyboard,1641.15,8,410.2875,0,0.24679919007241993,0.2877009378134872
Enermax Briskie RF Wireless Keyboard and Mouse Combo,407.092,4,101.773,0,-0.500119055296786,0.12484327693011629
Epson Perfection V600 Photo Scanner,206.991,1,51.74775,0,-0.724334094995468,0.1916844128662161
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,6,303.17625,0,-0.03932116525020265,0.2553999577795124
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,2,69.99,0,-0.6466925455081562,0.17103707900861412
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,1,0.16240000000000002,0,-0.8196920375294702,0.1378353629807853
"Eureka Hand Vacuum, Bagless",197.72,1,19.772000000000002,0,-0.7586360242466373,0.14676977564889976
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",99.792,5,9.9792,0,-0.6137367843413629,-0.016317656365901257
Eureka Sanitaire  Commercial Upright,1524.5320000000002,8,152.4532,0,-0.03859050227797218,-0.07037374534114328
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,5,8.390400000000001,0,-0.6186836365924931,-0.01704153624346631
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,6,94.8228,0,-0.30572217241689725,-0.017318128734886074
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,6,104.208,0,-0.27650062297876277,-0.013042098128816213
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,10,167.44,0,0.0957670058164538,-0.14285839262900574
Euro Pro Shark Stick Mini Vacuum,170.744,3,17.0744,0,-0.6793402696453438,0.06622786419511839
Euro-Pro Shark Turbo Vacuum,693.952,6,69.39520000000002,0,-0.3848929807633479,-0.028903304952644083
"Executive Impressions 10"" Spectator Wall Clock",258.72,5,38.808,0,-0.5511645438269162,0.009460418131265434
"Executive Impressions 12"" Wall Clock",176.70000000000002,6,26.505,0,-0.5370040696142374,-0.039809622829642455
"Executive Impressions 13"" Chairman Wall Clock",253.8,3,38.06999999999999,0,-0.6406402710975919,0.08819658824787507
"Executive Impressions 13"" Clairmont Wall Clock",315.372,8,47.3058,0,-0.3991170380104709,-0.10286863378568188
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,2,8.415,0,-0.7560449139810356,0.10468046555968104
"Executive Impressions 14""",377.91,4,56.686499999999995,0,-0.5518714010315429,0.06308717903653606
"Executive Impressions 14"" Contract Wall Clock",346.788,7,52.01819999999999,0,-0.43159354222248963,-0.0595299206715463
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,2,14.671799999999998,0,-0.7409473279535975,0.1095695562865913
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,6,46.3488,0,-0.48912120974796824,-0.024303591221366282
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,2,8.817599999999999,0,-0.7550734448379198,0.10499505895033663
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,2,9.984,0,-0.7522589351296978,0.1059064889822808
Executive Impressions Supervisor Wall Clock,867.2599999999999,6,130.089,0,-0.2870570757729557,0.04113136519239352
Faber Castell Col-Erase Pencils,37.164,5,3.7164,0,-0.6332364987663244,-0.0191710771219527
Fashion Color Clasp Envelopes,77.904,3,7.7904,0,-0.708246725020151,0.061997941748420146
Fellowes 8 Outlet Superior Workstation Surge Protector,759.122,5,75.9122,0,-0.40844926579039725,0.013722356201759078
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,5,66.5676,0,-0.43754440397387684,0.00946482353314459
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,3,24.428800000000003,0,-0.6564417738021208,0.06957863343703978
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,6,38.6754,0,-0.480541465018303,-0.0428996827615715
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,7,118.756,0,-0.18735682368304538,-0.04607024567489329
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,14,261.2196,0,0.5631469607865368,-0.2587567660894751
Fellowes Bankers Box Stor/Drawer Steel Plus,1426.308,12,142.6308,0,0.10621657572735667,-0.23347466353694624
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,10,85.88820000000001,0,-0.15815086012874263,-0.18001455262347457
Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,9,43.6128,0,-0.3336260737673542,-0.1596194028853017
Fellowes Binding Cases,271.44,5,27.144,0,-0.5602928458215987,-0.008497129350273613
Fellowes Black Plastic Comb Bindings,102.256,9,10.2256,0,-0.43757971518158983,-0.1748310860727645
Fellowes Command Center 5-outlet power strip,664.832,5,66.48320000000001,0,-0.43780718993182954,0.009426369692720045
Fellowes Desktop Hanging File Manager,201.45000000000002,4,20.145000000000003,0,-0.6259322470535053,0.027970449965528308
Fellowes Econo/Stor Drawers,581.58,3,58.15800000000001,0,-0.55142328881419,0.08494613668878213
Fellowes High-Stak Drawer Files,3946.656,21,394.6656,0,1.2855737469808217,-0.47555183332173767
Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,6,34.459,0,-0.49366955403621954,-0.04482073457159506
"Fellowes Mobile File Cart, Black",2300.66,14,230.066,0,0.4661478065249476,-0.27295078934835704
Fellowes Neat Ideas Storage Cubes,480.70399999999995,7,48.0704,0,-0.4074419316151299,-0.07827561039897085
Fellowes Officeware Wire Shelving,4509.465999999999,22,450.94660000000005,0,1.5046564844666326,-0.48956583249770913
Fellowes PB200 Plastic Comb Binding Machine,3093.818,16,309.3818,0,0.8007986545381558,-0.3161262292823145
Fellowes PB300 Plastic Comb Binding Machine,8070.191999999999,42,807.0192000000001,1,3.4902656097861584,-1.1204625567601718
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,27453.384,137,2745.3384,1,13.690882783898912,-4.004696970420946
"Fellowes Personal Hanging Folder Files, Navy",284.716,4,28.4716,0,-0.6000067309695037,0.03176416735508862
Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,13,635.4590000000001,0,0.8831705804585984,0.32405573169477125
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,7,92.94800000000001,0,-0.2677120369869041,-0.05782873754309551
Fellowes Presentation Covers for Comb Binding Machines,133.86,2,13.386000000000001,0,-0.734671860540775,0.10420379995771475
Fellowes Recycled Storage Drawers,1287.948,7,128.7948,0,-0.1561002398596271,-0.041496425612644834
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,1,18.066,0,-0.7639477878043087,0.14599249778439444
Fellowes Staxonsteel Drawer Files,4829.25,25,482.925,0,1.7357661303266037,-0.5939652884162295
Fellowes Stor/Drawer Steel Plus Storage Drawers,3397.308,17,339.73080000000004,0,0.9391400950852012,-0.34195521649014504
"Fellowes Strictly Business Drawer File, Letter/Legal Size",4479.030000000001,24,447.903,0,1.582874941183428,-0.5702653864726621
Fellowes Super Stor/Drawer,477.3,4,47.730000000000004,0,-0.5400442061752139,0.040538568308071635
Fellowes Super Stor/Drawer Files,3489.48,18,348.94800000000004,0,1.011686034373161,-0.377412152336401
Fellowes Superior 10 Outlet Split Surge Protector,867.768,9,86.77680000000001,0,-0.19923160588732639,-0.1399532705620267
"Fellowes Twister Kit, Gray/Clear, 3/pkg",142.308,9,14.2308,0,-0.42510921377409555,-0.17300625998664693
File Shuttle I and Handi-File,262.668,3,26.266800000000003,0,-0.6507190179879354,0.0704160523789863
"File Shuttle II and Handi-File, Black",1125.148,9,112.51480000000001,0,-0.119094343022528,-0.12822667168943722
First Data FD10 PIN Pad,1722.2,9,430.55,0,0.32818328706668976,0.26915877809125577
First Data TMFD35 PIN Pad,571.2,3,142.8,0,-0.46796331047558687,0.20725132957143705
"Fiskars 8"" Scissors, 2/Pack",217.224,4,21.7224,0,-0.6210208895881648,0.028689135840950727
Fiskars Home & Office Scissors,62.16,2,6.216000000000001,0,-0.756996212655959,0.10093704597852189
Fiskars Softgrip Scissors,307.44,7,30.744000000000003,0,-0.4613890242913535,-0.08616976467304165
Fiskars Spring-Action Scissors,75.492,4,7.549200000000001,0,-0.6651502490580288,0.022231624334967996
Flat Face Poster Frame,546.36,11,81.95400000000001,0,-0.18396891947635638,-0.19476364943089375
Flexible Leather- Look Classic Collection Ring Binder,142.05,6,14.205000000000002,0,-0.5567319567894882,-0.05404874504503614
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,6,65.184,0,-0.44367209001519764,-0.009585684038860792
Fluorescent Highlighters by Dixon,90.744,5,9.0744,0,-0.6165539494451033,-0.01672989611490731
G.E. Halogen Desk Lamp Bulbs,62.82,5,9.422999999999998,0,-0.6220702089298863,-0.013501148645722565
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.008,6,12.1512,0,-0.5716396229834738,-0.05102574456534202
GBC Binding covers,137.26999999999998,3,13.727,0,-0.6897626596412108,0.06470274114491617
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,4,13.644,0,-0.6461736156868122,0.025008501901548824
GBC DocuBind 200 Manual Binding Machine,4209.799999999999,21,420.98,0,1.367505676032397,-0.46356261841098806
GBC DocuBind 300 Electric Binding Machine,6785.142,34,678.5142000000001,1,2.7393755401082656,-0.8617598763890166
GBC DocuBind P100 Manual Binding Machine,2954.444,15,295.4444,0,0.713556005786585,-0.2828198836916496
GBC DocuBind P400 Electric Binding System,17965.068,89,1796.5068,1,8.631943268893881,-2.5334898260331853
GBC DocuBind P50 Personal Binding Machine,2264.892,15,226.4892,0,0.4988586327080728,-0.3142368535641796
GBC DocuBind TL200 Manual Binding Machine,4322.814,20,432.2814,0,1.3588459921573541,-0.418757116567875
GBC DocuBind TL300 Electric Binding System,19823.479,99,1982.3479000000002,1,9.649048682793337,-2.845382210276439
GBC Durable Plastic Covers,323.145,7,32.3145,0,-0.45649915051214895,-0.08545422253575817
GBC Ibimaster 500 Manual ProClick Binding System,19024.5,95,1902.45,1,9.224890479393316,-2.723159136856003
GBC Imprintable Covers,241.56,8,24.156,0,-0.43805380328106536,-0.12882777443728066
GBC Instant Index System for Binding Systems,71.928,5,7.1928,0,-0.6224124572470461,-0.017587179836978363
GBC Instant Report Kit,164.985,13,16.4985,0,-0.2426586700075692,-0.3305987566644806
"GBC Laser Imprintable Binding System Covers, Desert Sand",112.733,5,11.2733,0,-0.6097075034386767,-0.015728045999865842
GBC Linen Binding Covers,207.566,6,20.756600000000002,0,-0.5363330411245175,-0.051063742901370904
GBC Personal VeloBind Strips,128.186,6,12.8186,0,-0.5610486209139639,-0.05468040860385806
GBC Plastic Binding Combs,172.692,10,17.2692,0,-0.37180144838422485,-0.21127834499421885
GBC Plasticlear Binding Covers,68.88,7,6.888000000000001,0,-0.5356665339231287,-0.09703889757787086
GBC Poly Designer Binding Covers,256.122,6,25.6122,0,-0.5212147532402097,-0.048851462479980505
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",207.87,6,20.787000000000003,0,-0.5362383883624113,-0.051049892228990486
GBC Premium Transparent Covers with Diagonal Lined Pattern,780.456,14,78.04560000000001,0,-0.007179520991246217,-0.342213445780504
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.789,8,43.3789,0,-0.37820181049515605,-0.1200695477892155
GBC Prestige Therm-A-Bind Covers,970.973,9,97.0973,0,-0.1670979272255752,-0.135251103973148
GBC ProClick 150 Presentation Binding System,3222.996,16,322.2996,0,0.8410192285623571,-0.3102406958719355
GBC ProClick Punch Binding System,1573.908,10,157.3908,0,0.06447804078494657,-0.14743695107917376
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,5,6.6409,0,-0.624130840780152,-0.017838633326673892
GBC Recycled Grain Textured Covers,466.29,5,46.629000000000005,0,-0.4996247843202934,0.0003805137856501262
GBC Recycled Regency Composition Covers,1171.688,7,117.1688,0,-0.19229869420985424,-0.046793396569701516
GBC Recycled VeloBinder Covers,487.344,8,48.7344,0,-0.3615270451181872,-0.11762950581772776
GBC Standard Plastic Binding Systems Combs,55.755,5,5.575500000000001,0,-0.627448046462651,-0.018324044719900078
GBC Standard Plastic Binding Systems' Combs,108.644,8,10.864400000000002,0,-0.4794382326498491,-0.13488361644423189
